row_id,Ref,area_name,Angular Connectivity,Connectivity,NACH,NAIN,Segment Length,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth
7417,7417,Gerrard India Bazaar,3.9975162,5,0.84219623,1.0182279,79.468056,78420.0,7716.4282,70707,647900.81
7417,7417,Danforth Mosaic,3.9975162,5,0.84219623,1.0182279,79.468056,78420.0,7716.4282,70707,647900.81
7418,7418,Gerrard India Bazaar,3.0453568,5,0.93353552,1.0168269,151.53786,266568.0,7705.8096,70707,648793.56
7418,7418,Danforth Mosaic,3.0453568,5,0.93353552,1.0168269,151.53786,266568.0,7705.8096,70707,648793.56
7419,7419,Mimico Village,1.9999959,2,0.0,0.84356534,49.299229,0.0,6392.7808,70707,782050.94
7419,7419,Shop The Queensway,1.9999959,2,0.0,0.84356534,49.299229,0.0,6392.7808,70707,782050.94
7420,7420,Danforth Village,2.0248818,4,0.97018445,0.98020858,87.863991,451097.0,7428.3047,70707,673031.06
7420,7420,Crossroads of the Danforth,2.0248818,4,0.97018445,0.98020858,87.863991,451097.0,7428.3047,70707,673031.06
7421,7421,Danforth Village,3.0162578,5,0.95263964,0.98004603,45.714359,356522.0,7427.0728,70707,673142.69
7421,7421,Crossroads of the Danforth,3.0162578,5,0.95263964,0.98004603,45.714359,356522.0,7427.0728,70707,673142.69
7422,7422,Crossroads of the Danforth,4.0263014,6,1.0023098,1.0602618,118.11996,641689.0,8034.9736,70707,622214.81
7423,7423,Crossroads of the Danforth,3.0254812,5,0.98881918,1.0588973,80.717865,536678.0,8024.6328,70707,623016.69
7424,7424,Crossroads of the Danforth,3.0456147,5,0.80555588,1.0232834,185.10635,47836.0,7754.7393,70707,644699.94
7425,7425,Crossroads of the Danforth,3.3425374,5,1.0841641,1.1578659,44.24419,1738283.0,8774.6484,70707,569764.12
7426,7426,Leslieville,2.0154371,4,1.2049962,1.1245461,10.476076,8930468.0,8522.1396,70707,586646.06
7426,7426,Gerrard India Bazaar,2.0154371,4,1.2049962,1.1245461,10.476076,8930468.0,8522.1396,70707,586646.06
7427,7427,Gerrard India Bazaar,4.128933,5,0.82481217,0.91240436,133.67354,68031.0,6914.4634,70707,723046.69
7427,7427,Danforth Mosaic,4.128933,5,0.82481217,0.91240436,133.67354,68031.0,6914.4634,70707,723046.69
7428,7428,Gerrard India Bazaar,2.0223217,4,0.79286188,0.84492457,36.508858,46985.0,6403.0806,70707,780792.88
7428,7428,Danforth Mosaic,2.0223217,4,0.79286188,0.84492457,36.508858,46985.0,6403.0806,70707,780792.88
7429,7429,Gerrard India Bazaar,1.9992578,4,0.84617436,0.84476227,34.057411,96868.0,6401.8506,70707,780942.88
7429,7429,Danforth Mosaic,1.9992578,4,0.84617436,0.84476227,34.057411,96868.0,6401.8506,70707,780942.88
7430,7430,Gerrard India Bazaar,0.86531246,2,0.0,0.84547323,31.416468,0.0,6407.2388,70707,780286.19
7430,7430,Danforth Mosaic,0.86531246,2,0.0,0.84547323,31.416468,0.0,6407.2388,70707,780286.19
7431,7431,Hillcrest Village,3.0171897,4,1.0681738,1.1269901,59.100681,1447515.0,8540.6611,70707,585373.88
7431,7431,Wychwood Heights,3.0171897,4,1.0681738,1.1269901,59.100681,1447515.0,8540.6611,70707,585373.88
7431,7431,Forest Hill Village,3.0171897,4,1.0681738,1.1269901,59.100681,1447515.0,8540.6611,70707,585373.88
7432,7432,Gerrard India Bazaar,2.0119247,4,1.2038617,1.1456358,90.247406,8602317.0,8681.9648,70707,575846.56
7432,7432,Danforth Mosaic,2.0119247,4,1.2038617,1.1456358,90.247406,8602317.0,8681.9648,70707,575846.56
7433,7433,Gerrard India Bazaar,3.0315144,4,0.85611719,1.0253704,190.72156,93914.0,7770.5547,70707,643387.75
7433,7433,Danforth Mosaic,3.0315144,4,0.85611719,1.0253704,190.72156,93914.0,7770.5547,70707,643387.75
7434,7434,Gerrard India Bazaar,3.9674597,4,0.86444438,1.0220946,214.65915,105269.0,7745.7305,70707,645449.75
7435,7435,Leslieville,3.0349627,3,0.86388129,0.91412044,47.458977,115058.0,6927.4683,70707,721689.31
7435,7435,Gerrard India Bazaar,3.0349627,3,0.86388129,0.91412044,47.458977,115058.0,6927.4683,70707,721689.31
7436,7436,Gerrard India Bazaar,1.0302277,1,0.0,0.830239,124.61806,0.0,6291.7891,70707,794603.88
7437,7437,Leslieville,2.0164857,4,0.88933319,1.0066099,93.632149,148867.0,7628.3823,70707,655378.75
7437,7437,Gerrard India Bazaar,2.0164857,4,0.88933319,1.0066099,93.632149,148867.0,7628.3823,70707,655378.75
7438,7438,Oakwood Village,2.0089617,2,0.0,1.068958,46.04528,0.0,8100.8755,70707,617153.0
7439,7439,Broadview Danforth,4.0438476,4,0.71021581,1.0100449,154.74573,13486.0,7654.415,70707,653149.88
7439,7439,Greektown on the Danforth,4.0438476,4,0.71021581,1.0100449,154.74573,13486.0,7654.415,70707,653149.88
7439,7439,Danforth Mosaic,4.0438476,4,0.71021581,1.0100449,154.74573,13486.0,7654.415,70707,653149.88
7440,7440,Broadview Danforth,2.9998765,5,1.2356429,1.1320968,36.786766,13306529.0,8579.3613,70707,582733.31
7440,7440,Greektown on the Danforth,2.9998765,5,1.2356429,1.1320968,36.786766,13306529.0,8579.3613,70707,582733.31
7441,7441,Greektown on the Danforth,3.0659919,5,1.2361594,1.1326276,44.960686,13390325.0,8583.3848,70707,582460.19
7452,7452,Pape Village,3.9796939,5,0.53614867,0.93213588,205.82613,1368.0,7063.9951,70707,707741.12
7453,7453,Pape Village,4.0169873,6,1.0032939,1.0005952,82.054138,689071.0,7582.8008,70707,659318.38
7458,7458,Bayview Leaside,3.0097296,5,0.99059671,1.0976645,102.87149,530328.0,8318.4229,70707,601012.94
7459,7459,Bayview Leaside,3.0131311,5,1.1105568,1.0905218,101.81891,2635907.0,8264.2939,70707,604949.44
7460,7460,Bayview Leaside,3.9694712,6,0.99354297,1.0986613,101.23286,551035.0,8325.9766,70707,600467.69
7461,7461,Bayview Leaside,3.016892,5,0.95289844,1.098644,102.6327,320864.0,8325.8457,70707,600477.12
7462,7462,Bayview Leaside,2.9975219,4,0.82078409,0.98562062,119.36003,60477.0,7469.3188,70707,669335.44
7463,7463,Bayview Leaside,3.015955,4,0.74085701,0.98562068,132.46625,20699.0,7469.3193,70707,669335.38
7467,7467,Broadview Danforth,3.0211635,4,0.53363359,1.0562514,261.24487,1237.0,8004.5811,70707,624577.31
7467,7467,Greektown on the Danforth,3.0211635,4,0.53363359,1.0562514,261.24487,1237.0,8004.5811,70707,624577.31
7467,7467,Danforth Mosaic,3.0211635,4,0.53363359,1.0562514,261.24487,1237.0,8004.5811,70707,624577.31
7467,7467,Pape Village,3.0211635,4,0.53363359,1.0562514,261.24487,1237.0,8004.5811,70707,624577.31
7468,7468,Broadview Danforth,2.9903901,5,0.95589024,1.0591979,175.98691,345771.0,8026.9111,70707,622839.81
7468,7468,Greektown on the Danforth,2.9903901,5,0.95589024,1.0591979,175.98691,345771.0,8026.9111,70707,622839.81
7468,7468,Danforth Mosaic,2.9903901,5,0.95589024,1.0591979,175.98691,345771.0,8026.9111,70707,622839.81
7468,7468,Pape Village,2.9903901,5,0.95589024,1.0591979,175.98691,345771.0,8026.9111,70707,622839.81
7469,7469,Broadview Danforth,2.0184681,4,0.92001909,1.0591863,137.46713,214260.0,8026.8237,70707,622846.62
7469,7469,Greektown on the Danforth,2.0184681,4,0.92001909,1.0591863,137.46713,214260.0,8026.8237,70707,622846.62
7469,7469,Danforth Mosaic,2.0184681,4,0.92001909,1.0591863,137.46713,214260.0,8026.8237,70707,622846.62
7469,7469,Pape Village,2.0184681,4,0.92001909,1.0591863,137.46713,214260.0,8026.8237,70707,622846.62
7478,7478,The Junction,3.3101716,5,1.0410527,1.0806617,89.351128,1054830.0,8189.5698,70707,610469.19
7478,7478,St. Clair Gardens,3.3101716,5,1.0410527,1.0806617,89.351128,1054830.0,8189.5698,70707,610469.19
7478,7478,Rogers Road,3.3101716,5,1.0410527,1.0806617,89.351128,1054830.0,8189.5698,70707,610469.19
7504,7504,Broadview Danforth,0.98489046,2,0.0,1.0591949,51.821754,0.0,8026.8887,70707,622841.56
7504,7504,Greektown on the Danforth,0.98489046,2,0.0,1.0591949,51.821754,0.0,8026.8887,70707,622841.56
7504,7504,Danforth Mosaic,0.98489046,2,0.0,1.0591949,51.821754,0.0,8026.8887,70707,622841.56
7504,7504,Pape Village,0.98489046,2,0.0,1.0591949,51.821754,0.0,8026.8887,70707,622841.56
7505,7505,Broadview Danforth,4.0310712,4,0.53402072,0.95529008,104.15133,1312.0,7239.4648,70707,690586.94
7505,7505,Greektown on the Danforth,4.0310712,4,0.53402072,0.95529008,104.15133,1312.0,7239.4648,70707,690586.94
7505,7505,Danforth Mosaic,4.0310712,4,0.53402072,0.95529008,104.15133,1312.0,7239.4648,70707,690586.94
7505,7505,Pape Village,4.0310712,4,0.53402072,0.95529008,104.15133,1312.0,7239.4648,70707,690586.94
7506,7506,Broadview Danforth,2.0908747,4,1.1590244,1.0583771,18.800779,5202545.0,8020.6904,70707,623322.88
7506,7506,Greektown on the Danforth,2.0908747,4,1.1590244,1.0583771,18.800779,5202545.0,8020.6904,70707,623322.88
7506,7506,Danforth Mosaic,2.0908747,4,1.1590244,1.0583771,18.800779,5202545.0,8020.6904,70707,623322.88
7506,7506,Pape Village,2.0908747,4,1.1590244,1.0583771,18.800779,5202545.0,8020.6904,70707,623322.88
7511,7511,Bayview Leaside,3.6607361,6,1.1567861,1.1261373,80.953323,4699689.0,8534.1992,70707,585817.12
7512,7512,Bayview Leaside,1.9789603,2,0.0,0.9277882,49.721718,0.0,7031.0469,70707,711057.69
7513,7513,Bayview Leaside,2.9960318,4,0.95692378,0.93924946,60.440449,393301.0,7117.9033,70707,702380.94
7515,7515,Bayview Leaside,2.7839043,3,0.94718754,1.1035091,93.114822,296144.0,8362.7148,70707,597829.75
7516,7516,Bayview Leaside,2.8455882,4,0.92510182,1.0215465,101.27567,237099.0,7741.5757,70707,645796.12
7517,7517,Bayview Leaside,4.3761539,6,1.0165486,1.0986598,98.927032,748373.0,8325.9648,70707,600468.5
7518,7518,Bayview Leaside,3.9849641,6,1.0055171,1.0986607,99.440453,646208.0,8325.9727,70707,600468.0
7519,7519,Bayview Leaside,4.0264616,5,0.84078056,0.99447089,202.66916,78491.0,7536.3892,70707,663378.69
7520,7520,Bayview Leaside,4.0709176,6,0.9125095,1.019442,202.68556,200717.0,7725.6279,70707,647129.25
7521,7521,Bayview Leaside,3.0218017,5,1.0217234,1.098599,102.27756,801761.0,8325.5049,70707,600501.75
7522,7522,Bayview Leaside,4.0080214,6,1.0313743,1.0990813,98.637955,911206.0,8329.1602,70707,600238.19
7523,7523,Bayview Leaside,4.3267021,6,1.4396278,1.244295,201.39096,174201310.0,9429.6357,70707,530188.0
7524,7524,Bayview Leaside,3.9961014,6,1.1565783,1.1001812,103.87022,4814861.0,8337.4951,70707,599638.12
7525,7525,Bayview Leaside,4.0583186,6,0.90487373,1.0376483,140.97046,178343.0,7863.6006,70707,635774.88
7526,7526,Bayview Leaside,4.2617693,6,1.0840365,1.109934,123.41051,1816727.0,8411.4043,70707,594369.19
7528,7528,Bayview Leaside,1.9933406,4,0.86586738,0.93851238,24.094212,115518.0,7112.3179,70707,702932.56
7531,7531,Bayview Leaside,3.0085003,4,0.83414322,0.85388839,83.279686,81544.0,6471.0112,70707,772596.38
7532,7532,Pape Village,4.0022278,6,0.86285752,0.93244565,211.78961,111553.0,7066.3428,70707,707506.0
7533,7533,Pape Village,3.9800749,6,1.0105588,1.0009695,81.039627,759233.0,7585.6387,70707,659071.75
7540,7540,Pape Village,2.0434678,4,0.9741413,0.99309802,44.550861,469682.0,7525.9854,70707,664295.75
7542,7542,Shop The Queensway,2.028157,3,0.0,0.83877206,24.153688,0.0,6356.4551,70707,786520.12
7543,7543,Pape Village,2.0494158,4,0.94938129,0.98931313,44.793934,338233.0,7497.3022,70707,666837.19
7544,7544,Danforth Mosaic,3.9342206,4,0.49844316,0.90508312,204.28172,835.0,6858.981,70707,728895.44
7544,7544,Pape Village,3.9342206,4,0.49844316,0.90508312,204.28172,835.0,6858.981,70707,728895.44
7545,7545,Danforth Mosaic,3.9908154,5,0.56647068,0.92152703,203.819,2072.0,6983.5977,70707,715888.88
7546,7546,Danforth Mosaic,3.0142303,5,1.0195221,1.0019311,77.00058,855277.0,7592.9243,70707,658439.31
7547,7547,Bayview Leaside,3.0244532,5,1.1272681,1.0991894,105.45452,3263429.0,8329.9785,70707,600179.19
7548,7548,Bayview Leaside,4.0311108,6,1.041995,1.071087,203.79976,1078108.0,8117.0103,70707,615926.25
7549,7549,Bayview Leaside,3.01302,5,1.1547474,1.1001785,103.29005,4699008.0,8337.4746,70707,599639.56
7550,7550,Bayview Leaside,4.01754,6,0.90535593,1.0376478,204.26273,179496.0,7863.5977,70707,635775.12
7551,7551,Bayview Leaside,3.9953804,5,1.0523504,1.0055698,203.23152,1322702.0,7620.5,70707,656056.62
7552,7552,Bayview Leaside,4.0073924,6,1.1143047,1.0989568,102.46749,2747074.0,8328.2168,70707,600306.19
7553,7553,Bayview Leaside,3.9974174,6,1.111389,1.0989568,105.61914,2642547.0,8328.2168,70707,600306.19
7554,7554,Bayview Leaside,3.0170019,5,1.0990069,1.0989558,102.62524,2241167.0,8328.209,70707,600306.75
7556,7556,Village of Islington,1.9547226,2,0.0,0.94112319,42.897972,0.0,7132.1035,70707,700982.5
7556,7556,The Kingsway,1.9547226,2,0.0,0.94112319,42.897972,0.0,7132.1035,70707,700982.5
7559,7559,Danforth Mosaic,4.0140805,6,1.0263021,1.0033352,81.639656,935260.0,7603.5654,70707,657517.81
7560,7560,Danforth Mosaic,4.0362735,6,0.96891648,0.99914658,81.537277,435339.0,7571.8232,70707,660274.25
7561,7561,Danforth Mosaic,2.0184114,4,0.97734785,0.99993801,12.595093,487035.0,7577.8203,70707,659751.69
7562,7562,Danforth Mosaic,2.0167851,4,0.98314649,1.0004294,65.37812,526132.0,7581.5444,70707,659427.62
7563,7563,Danforth Mosaic,3.0258811,5,0.97174847,0.99913448,77.880959,452183.0,7571.7319,70707,660282.25
7603,7603,Broadview Danforth,2.0494342,4,1.1559929,1.054729,45.789291,5016293.0,7993.0435,70707,625478.88
7603,7603,Greektown on the Danforth,2.0494342,4,1.1559929,1.054729,45.789291,5016293.0,7993.0435,70707,625478.88
7603,7603,Danforth Mosaic,2.0494342,4,1.1559929,1.054729,45.789291,5016293.0,7993.0435,70707,625478.88
7603,7603,Pape Village,2.0494342,4,1.1559929,1.054729,45.789291,5016293.0,7993.0435,70707,625478.88
7604,7604,Broadview Danforth,2.0668991,4,1.1572688,1.0555147,97.474876,5098048.0,7998.998,70707,625013.25
7604,7604,Greektown on the Danforth,2.0668991,4,1.1572688,1.0555147,97.474876,5098048.0,7998.998,70707,625013.25
7604,7604,Danforth Mosaic,2.0668991,4,1.1572688,1.0555147,97.474876,5098048.0,7998.998,70707,625013.25
7604,7604,Pape Village,2.0668991,4,1.1572688,1.0555147,97.474876,5098048.0,7998.998,70707,625013.25
7605,7605,Broadview Danforth,3.9957945,5,0.7396757,0.87034547,161.30257,22337.0,6595.728,70707,757987.56
7605,7605,Greektown on the Danforth,3.9957945,5,0.7396757,0.87034547,161.30257,22337.0,6595.728,70707,757987.56
7605,7605,Danforth Mosaic,3.9957945,5,0.7396757,0.87034547,161.30257,22337.0,6595.728,70707,757987.56
7605,7605,Pape Village,3.9957945,5,0.7396757,0.87034547,161.30257,22337.0,6595.728,70707,757987.56
7606,7606,Greektown on the Danforth,2.0126147,4,0.95707148,0.95794445,82.737709,386720.0,7259.5806,70707,688673.38
7606,7606,Danforth Mosaic,2.0126147,4,0.95707148,0.95794445,82.737709,386720.0,7259.5806,70707,688673.38
7606,7606,Pape Village,2.0126147,4,0.95707148,0.95794445,82.737709,386720.0,7259.5806,70707,688673.38
7607,7607,Broadview Danforth,1.9971374,4,1.1532239,1.0543416,50.900356,4836346.0,7990.1079,70707,625708.69
7607,7607,Greektown on the Danforth,1.9971374,4,1.1532239,1.0543416,50.900356,4836346.0,7990.1079,70707,625708.69
7607,7607,Danforth Mosaic,1.9971374,4,1.1532239,1.0543416,50.900356,4836346.0,7990.1079,70707,625708.69
7607,7607,Pape Village,1.9971374,4,1.1532239,1.0543416,50.900356,4836346.0,7990.1079,70707,625708.69
7608,7608,Broadview Danforth,2.9879415,5,1.1814417,1.1288879,91.086845,6501672.0,8555.0439,70707,584389.75
7608,7608,Greektown on the Danforth,2.9879415,5,1.1814417,1.1288879,91.086845,6501672.0,8555.0439,70707,584389.75
7608,7608,Pape Village,2.9879415,5,1.1814417,1.1288879,91.086845,6501672.0,8555.0439,70707,584389.75
7609,7609,Broadview Danforth,4.0084248,6,1.0215551,1.0157307,171.93889,866697.0,7697.5029,70707,649493.75
7609,7609,Greektown on the Danforth,4.0084248,6,1.0215551,1.0157307,171.93889,866697.0,7697.5029,70707,649493.75
7609,7609,Pape Village,4.0084248,6,1.0215551,1.0157307,171.93889,866697.0,7697.5029,70707,649493.75
7624,7624,Bayview Leaside,2.9947345,4,0.80215788,0.98458403,101.16927,47146.0,7461.4634,70707,670040.12
7625,7625,Bayview Leaside,3.8185885,6,1.045882,1.0714681,94.921402,1135022.0,8119.8984,70707,615707.19
7626,7626,Bayview Leaside,3.0028841,5,1.1243579,1.097692,102.99207,3144301.0,8318.6309,70707,600997.88
7627,7627,Bayview Leaside,2.9964902,4,0.57922214,0.98403329,101.41751,2369.0,7457.2896,70707,670415.12
7628,7628,Bayview Leaside,2.4076161,4,1.1202804,1.0961919,183.51271,2982810.0,8307.2627,70707,601820.38
7629,7629,Bayview Leaside,3.9576662,5,0.50307351,0.93602467,152.75307,874.0,7093.4653,70707,704800.75
7630,7630,Broadview Danforth,4.0243483,6,1.1958303,1.1294085,98.259087,7866128.0,8558.9883,70707,584120.38
7630,7630,Greektown on the Danforth,4.0243483,6,1.1958303,1.1294085,98.259087,7866128.0,8558.9883,70707,584120.38
7630,7630,Danforth Mosaic,4.0243483,6,1.1958303,1.1294085,98.259087,7866128.0,8558.9883,70707,584120.38
7630,7630,Pape Village,4.0243483,6,1.1958303,1.1294085,98.259087,7866128.0,8558.9883,70707,584120.38
7631,7631,Broadview Danforth,3.0330715,5,0.99890876,1.015559,80.996597,640187.0,7696.2012,70707,649603.56
7631,7631,Greektown on the Danforth,3.0330715,5,0.99890876,1.015559,80.996597,640187.0,7696.2012,70707,649603.56
7631,7631,Danforth Mosaic,3.0330715,5,0.99890876,1.015559,80.996597,640187.0,7696.2012,70707,649603.56
7631,7631,Pape Village,3.0330715,5,0.99890876,1.015559,80.996597,640187.0,7696.2012,70707,649603.56
7632,7632,Bayview Leaside,2.3104398,3,0.81980669,0.96265793,111.61837,60854.0,7295.3008,70707,685301.44
7633,7633,Bayview Leaside,2.2948878,3,0.79048014,0.95768285,113.13629,41202.0,7257.5981,70707,688861.5
7634,7634,Bayview Leaside,2.9764001,5,0.89657509,0.97891444,114.03891,168184.0,7418.4976,70707,673920.81
7635,7635,Bayview Leaside,3.9669523,5,0.52131957,0.97016209,103.6052,1097.0,7352.1694,70707,680000.62
7636,7636,Bayview Leaside,3.4300265,5,0.99026912,1.0051181,145.9915,576145.0,7617.0767,70707,656351.5
7637,7637,Bayview Leaside,2.0957558,4,0.92521894,1.008554,100.29415,240300.0,7643.1152,70707,654115.44
7638,7638,Bayview Leaside,1.8011407,4,0.96474946,1.0091735,30.840549,407749.0,7647.8101,70707,653713.94
7639,7639,Bayview Leaside,2.325619,4,0.96995038,1.010186,64.806282,436733.0,7655.4824,70707,653058.75
7640,7640,Bayview Leaside,4.0016308,5,0.8524816,0.94554502,237.4922,95856.0,7165.6133,70707,697704.38
7642,7642,Rogers Road,3.0075259,5,0.87644166,1.015826,51.283676,124264.0,7698.2251,70707,649432.81
7645,7645,Bayview Leaside,4.0127859,6,1.4391898,1.2442299,203.72079,173211740.0,9429.1426,70707,530215.75
7646,7646,Rogers Road,3.0040145,5,0.86267674,1.015826,57.261486,103356.0,7698.2251,70707,649432.81
7647,7647,Bayview Leaside,4.0053773,6,0.90373665,1.0195072,203.17972,178476.0,7726.1216,70707,647087.88
7651,7651,Greektown on the Danforth,4.1527987,6,1.0471783,1.0145005,42.637371,1222800.0,7688.1797,70707,650281.38
7651,7651,Pape Village,4.1527987,6,1.0471783,1.0145005,42.637371,1222800.0,7688.1797,70707,650281.38
7652,7652,Greektown on the Danforth,3.0177786,5,1.1452904,1.0508595,72.999741,4366938.0,7963.7197,70707,627782.0
7652,7652,Pape Village,3.0177786,5,1.1452904,1.0508595,72.999741,4366938.0,7963.7197,70707,627782.0
7653,7653,Greektown on the Danforth,3.9916387,5,0.79313123,0.95536596,42.986462,42779.0,7240.0396,70707,690532.12
7653,7653,Danforth Mosaic,3.9916387,5,0.79313123,0.95536596,42.986462,42779.0,7240.0396,70707,690532.12
7653,7653,Pape Village,3.9916387,5,0.79313123,0.95536596,42.986462,42779.0,7240.0396,70707,690532.12
7657,7657,Greektown on the Danforth,2.0221112,4,1.1521845,1.0527993,45.324394,4777767.0,7978.4209,70707,626625.25
7657,7657,Danforth Mosaic,2.0221112,4,1.1521845,1.0527993,45.324394,4777767.0,7978.4209,70707,626625.25
7657,7657,Pape Village,2.0221112,4,1.1521845,1.0527993,45.324394,4777767.0,7978.4209,70707,626625.25
7658,7658,Greektown on the Danforth,3.976671,5,0.87768722,1.0012321,44.9655,127968.0,7587.6274,70707,658898.94
7658,7658,Danforth Mosaic,3.976671,5,0.87768722,1.0012321,44.9655,127968.0,7587.6274,70707,658898.94
7658,7658,Pape Village,3.976671,5,0.87768722,1.0012321,44.9655,127968.0,7587.6274,70707,658898.94
7659,7659,Greektown on the Danforth,4.032783,6,0.93943155,0.92402637,82.849701,315589.0,7002.5386,70707,713952.5
7659,7659,Danforth Mosaic,4.032783,6,0.93943155,0.92402637,82.849701,315589.0,7002.5386,70707,713952.5
7659,7659,Pape Village,4.032783,6,0.93943155,0.92402637,82.849701,315589.0,7002.5386,70707,713952.5
7660,7660,Greektown on the Danforth,3.1883864,5,1.0109049,1.0480138,60.339699,728158.0,7942.1543,70707,629486.62
7660,7660,Danforth Mosaic,3.1883864,5,1.0109049,1.0480138,60.339699,728158.0,7942.1543,70707,629486.62
7660,7660,Pape Village,3.1883864,5,1.0109049,1.0480138,60.339699,728158.0,7942.1543,70707,629486.62
7661,7661,Greektown on the Danforth,3.850513,5,0.86703229,0.95802432,159.59212,115269.0,7260.1851,70707,688616.0
7661,7661,Danforth Mosaic,3.850513,5,0.86703229,0.95802432,159.59212,115269.0,7260.1851,70707,688616.0
7661,7661,Pape Village,3.850513,5,0.86703229,0.95802432,159.59212,115269.0,7260.1851,70707,688616.0
7662,7662,Greektown on the Danforth,2.0217597,4,1.1680974,1.0558448,60.584839,5888532.0,8001.499,70707,624817.88
7662,7662,Danforth Mosaic,2.0217597,4,1.1680974,1.0558448,60.584839,5888532.0,8001.499,70707,624817.88
7662,7662,Pape Village,2.0217597,4,1.1680974,1.0558448,60.584839,5888532.0,8001.499,70707,624817.88
7663,7663,Greektown on the Danforth,3.0257301,5,1.169122,1.0573359,96.122002,5959762.0,8012.7988,70707,623936.75
7663,7663,Danforth Mosaic,3.0257301,5,1.169122,1.0573359,96.122002,5959762.0,8012.7988,70707,623936.75
7663,7663,Pape Village,3.0257301,5,1.169122,1.0573359,96.122002,5959762.0,8012.7988,70707,623936.75
7664,7664,Danforth Mosaic,4.5018315,7,0.93334478,1.0091335,77.868652,267780.0,7647.5063,70707,653739.88
7665,7665,Bayview Leaside,3.0623116,4,0.92584288,1.0101258,102.06899,241967.0,7655.0269,70707,653097.62
7666,7666,Roncesvalles Village,2.0198696,4,1.0694723,1.0747696,11.869367,1549347.0,8144.918,70707,613815.88
7666,7666,Bloor By The Park,2.0198696,4,1.0694723,1.0747696,11.869367,1549347.0,8144.918,70707,613815.88
7666,7666,Bloordale Village,2.0198696,4,1.0694723,1.0747696,11.869367,1549347.0,8144.918,70707,613815.88
7667,7667,Bayview Leaside,3.0515823,5,1.0143857,1.0446318,95.325279,765305.0,7916.5249,70707,631524.56
7668,7668,Danforth Mosaic,3.9822748,4,0.22558407,0.9079054,206.33965,20.0,6880.3687,70707,726629.62
7669,7669,Danforth Mosaic,4.0106111,5,0.50889802,0.91199362,205.16106,958.0,6911.3506,70707,723372.31
7688,7688,Danforth Mosaic,4.0129423,6,0.90371937,0.97732186,95.146271,185381.0,7406.4287,70707,675019.0
7689,7689,Danforth Mosaic,2.5637767,4,0.86918551,0.97790205,28.339624,116555.0,7410.8252,70707,674618.5
7690,7690,Danforth Mosaic,2.3097403,4,0.87628472,0.97720969,82.403404,128287.0,7405.5786,70707,675096.5
7691,7691,Danforth Mosaic,4.0273256,6,0.80435711,0.90634149,195.23875,51902.0,6868.5171,70707,727883.44
7693,7693,Danforth Mosaic,3.7729638,6,1.1256393,1.0631274,181.33919,3315658.0,8056.6904,70707,620537.69
7706,7706,Danforth Mosaic,3.9955759,6,0.86690468,0.92229652,203.68037,118926.0,6989.4292,70707,715291.56
7707,7707,Danforth Mosaic,4.6752262,6,0.64083165,0.91772085,204.89177,5663.0,6954.7534,70707,718857.94
7708,7708,Danforth Mosaic,3.0472517,5,1.0325717,1.0143043,76.717773,1005848.0,7686.6929,70707,650407.12
7709,7709,Danforth Mosaic,2.0369468,4,1.0153943,1.0072438,48.081501,804928.0,7633.1865,70707,654966.31
7710,7710,Danforth Mosaic,2.0284383,4,1.021188,1.010359,30.686102,867132.0,7656.7944,70707,652946.88
7716,7716,Danforth Village,1.9969542,4,0.99090713,0.95802814,49.69429,609386.0,7260.2148,70707,688613.25
7716,7716,Crossroads of the Danforth,1.9969542,4,0.99090713,0.95802814,49.69429,609386.0,7260.2148,70707,688613.25
7719,7719,Broadview Danforth,3.0367715,5,1.2239829,1.1311494,50.089268,11409960.0,8572.1826,70707,583221.38
7719,7719,Greektown on the Danforth,3.0367715,5,1.2239829,1.1311494,50.089268,11409960.0,8572.1826,70707,583221.38
7719,7719,Danforth Mosaic,3.0367715,5,1.2239829,1.1311494,50.089268,11409960.0,8572.1826,70707,583221.38
7720,7720,Broadview Danforth,3.0426443,5,1.394779,1.1910872,90.004066,102515660.0,9026.4102,70707,553872.44
7720,7720,Greektown on the Danforth,3.0426443,5,1.394779,1.1910872,90.004066,102515660.0,9026.4102,70707,553872.44
7720,7720,Danforth Mosaic,3.0426443,5,1.394779,1.1910872,90.004066,102515660.0,9026.4102,70707,553872.44
7720,7720,Pape Village,3.0426443,5,1.394779,1.1910872,90.004066,102515660.0,9026.4102,70707,553872.44
7725,7725,Danforth Village,4.0000029,4,0.28592464,0.86964124,192.26346,47.0,6590.3911,70707,758601.38
7725,7725,Crossroads of the Danforth,4.0000029,4,0.28592464,0.86964124,192.26346,47.0,6590.3911,70707,758601.38
7729,7729,Broadview Danforth,3.0136654,5,1.0874023,1.0675054,101.4381,1982124.0,8089.8672,70707,617992.81
7729,7729,Greektown on the Danforth,3.0136654,5,1.0874023,1.0675054,101.4381,1982124.0,8089.8672,70707,617992.81
7729,7729,Pape Village,3.0136654,5,1.0874023,1.0675054,101.4381,1982124.0,8089.8672,70707,617992.81
7730,7730,Broadview Danforth,3.9852495,5,0.84514612,0.98723143,113.03805,83737.0,7481.5264,70707,668243.31
7730,7730,Greektown on the Danforth,3.9852495,5,0.84514612,0.98723143,113.03805,83737.0,7481.5264,70707,668243.31
7730,7730,Pape Village,3.9852495,5,0.84514612,0.98723143,113.03805,83737.0,7481.5264,70707,668243.31
